Stove type: Laser 530,,Latitude of the PUMA device location,[64.76378],Longitude of the PUMA device location,[-148.083],,,
1543706189.0,-1,-1,0,0.0,0.0,75.96,16.39,59.57
1543706488.0,-1,-1,0,0.0,0.0,74.87,16.4,58.47
1543706788.0,-1,-1,0,0.0,0.0,75.3,16.42,58.88
1543707088.0,-1,-1,0,0.0,0.0,76.4,16.43,59.97
1543707387.0,-1,-1,0,0.0,0.0,75.74,16.45,59.29
1543707687.0,-1,-1,0,0.0,0.0,74.87,16.46,58.41
1543707986.0,-1,-1,0,0.0,0.0,72.65,16.48,56.17
1543708286.0,-1,-1,0,0.0,0.0,73.54,16.49,57.05
1543708585.0,-1,-1,0,0.0,0.0,72.19,16.51,55.68
1543708903.0,-1,-1,0,0.0,0.0,72.65,16.52,56.13
1543709203.0,-1,-1,0,0.0,0.0,72.19,16.52,55.67
1543709502.0,-1,-1,0,0.0,0.0,71.74,16.52,55.22
1543709802.0,-1,-1,0,0.0,0.0,72.19,16.52,55.67
1543710101.0,-1,-1,0,0.0,0.0,70.6,16.52,54.08
1543710402.0,-1,-1,0,0.0,0.0,71.06,16.52,54.54
1543710701.0,-1,-1,0,0.0,0.0,71.06,16.52,54.54
1543711001.0,-1,-1,0,0.0,0.0,71.06,16.52,54.54
1543711301.0,-1,-1,0,0.0,0.0,71.29,16.52,54.77
1543711600.0,-1,-1,0,0.0,0.0,70.83,16.52,54.31
1543711900.0,-1,-1,0,0.0,0.0,69.91,16.52,53.39
1543712199.0,-1,-1,0,0.0,0.0,70.14,16.52,53.62
1543712499.0,-1,-1,0,0.0,0.0,70.6,16.58,54.02
1543712799.0,-1,-1,0,0.0,0.0,68.75,16.78,51.97
1543713099.0,-1,-1,0,0.0,0.0,70.14,16.97,53.17
1543713398.0,-1,-1,0,0.0,0.0,69.68,17.17,52.51
1543713698.0,-1,-1,0,0.0,0.0,68.04,17.36,50.68
1543713998.0,-1,-1,0,0.0,0.0,69.21,17.56,51.65
1543714297.0,-1,-1,0,0.0,0.0,68.75,17.75,51.0
1543714597.0,-1,-1,0,0.0,0.0,68.98,17.95,51.03
1543714897.0,-1,-1,0,0.0,0.0,67.8,18.14,49.66
1543715196.0,-1,-1,0,0.0,0.0,68.04,18.34,49.7
1543715496.0,-1,-1,0,0.0,0.0,68.28,18.53,49.75
1543715796.0,-1,-1,0,0.0,0.0,67.8,18.73,49.07
1543716096.0,-1,-1,0,0.0,0.0,68.75,18.89,49.86
1543716395.0,-1,-1,0,0.0,0.0,68.28,18.98,49.3
1543716695.0,-1,-1,0,0.0,0.0,68.28,19.07,49.21
1543716995.0,-1,-1,0,0.0,0.0,68.98,19.16,49.82
1543717294.0,-1,-1,0,0.0,0.0,67.8,19.25,48.55
1543717594.0,-1,-1,0,0.0,0.0,67.8,19.34,48.46
1543717894.0,-1,-1,0,0.0,0.0,68.28,19.43,48.85
1543718193.0,-1,-1,0,0.0,0.0,68.28,19.52,48.76
1543718493.0,-1,-1,0,0.0,0.0,67.8,19.61,48.19
1543718794.0,-1,-1,0,0.0,0.0,68.51,19.7,48.81
1543719093.0,-1,-1,0,0.0,0.0,67.09,19.79,47.3
1543719393.0,-1,-1,0,0.0,0.0,68.75,19.88,48.87
1543719693.0,-1,-1,0,0.0,0.0,67.8,19.98,47.82
1543719992.0,-1,-1,0,0.0,0.0,68.28,20.1,48.18
1543720292.0,-1,-1,0,0.0,0.0,66.85,20.22,46.63
1543720592.0,-1,-1,0,0.0,0.0,67.57,20.34,47.23
1543720892.0,-1,-1,0,0.0,0.0,67.33,20.46,46.87
1543721191.0,-1,-1,0,0.0,0.0,66.61,20.58,46.03
1543721491.0,-1,-1,0,0.0,0.0,65.16,20.7,44.46
1543721791.0,-1,-1,0,0.0,0.0,65.89,20.82,45.07
1543722090.0,-1,-1,0,0.0,0.0,66.37,20.94,45.43
1543722390.0,-1,-1,0,0.0,0.0,65.4,21.06,44.34
1543722690.0,-1,-1,0,0.0,0.0,66.61,21.18,45.43
1543722989.0,-1,-1,0,0.0,0.0,67.09,21.3,45.79
1543723296.0,-1,-1,0,0.0,0.0,66.85,21.3,45.55
1543723596.0,-1,-1,0,0.0,0.0,65.89,21.04,44.85
1543723895.0,-1,-1,0,0.0,0.0,66.37,20.79,45.58
1543724196.0,-1,-1,0,0.0,0.0,66.13,20.53,45.6
1543724496.0,-1,-1,0,0.0,0.0,65.65,20.28,45.37
1543724796.0,-1,-1,0,0.0,0.0,66.37,20.02,46.35
1543725095.0,-1,-1,0,0.0,0.0,66.37,19.77,46.6
1543725396.0,-1,-1,0,0.0,0.0,65.89,19.51,46.38
1543725697.0,-1,-1,0,0.0,0.0,66.37,19.26,47.11
1543725996.0,-1,-1,0,0.0,0.0,65.65,19.0,46.65
1543726296.0,-1,-1,0,0.0,0.0,64.67,18.75,45.92
1543726596.0,-1,-1,0,0.0,0.0,64.43,18.49,45.94
1543726896.0,-1,-1,0,0.0,0.0,65.4,18.41,46.99
1543727196.0,-1,-1,0,0.0,0.0,65.16,18.7,46.46
1543727495.0,-1,-1,0,0.0,0.0,64.67,18.98,45.69
1543727795.0,-1,-1,0,0.0,0.0,65.65,19.27,46.38
1543728095.0,-1,-1,0,0.0,0.0,63.69,19.55,44.14
1543728395.0,-1,-1,0,0.0,0.0,65.16,19.84,45.32
1543728695.0,-1,-1,0,0.0,0.0,65.4,20.12,45.28
1543728995.0,-1,-1,0,0.0,0.0,65.4,20.41,44.99
1543729295.0,-1,-1,0,0.0,0.0,65.4,20.69,44.71
1543729595.0,-1,-1,0,0.0,0.0,64.43,20.98,43.45
1543729895.0,-1,-1,0,0.0,0.0,64.18,21.26,42.92
1543730195.0,-1,-1,0,0.0,0.0,62.69,21.55,41.14
1543730495.0,-1,-1,0,0.0,0.0,63.69,21.79,41.9
1543730795.0,-1,-1,0,0.0,0.0,65.16,21.96,43.2
1543731095.0,-1,-1,0,0.0,0.0,63.19,22.12,41.07
1543731395.0,-1,-1,0,0.0,0.0,64.43,22.29,42.14
1543731695.0,-1,-1,0,0.0,0.0,64.18,22.45,41.73
1543731995.0,-1,-1,0,0.0,0.0,63.69,22.62,41.07
1543732295.0,-1,-1,0,0.0,0.0,63.93,22.78,41.15
1543732595.0,-1,-1,0,0.0,0.0,62.43,22.95,39.48
1543732895.0,-1,-1,0,0.0,0.0,65.4,23.11,42.29
1543733195.0,-1,-1,0,0.0,0.0,63.93,23.28,40.65
1543733495.0,-1,-1,0,0.0,0.0,63.69,23.44,40.25
1543733795.0,-1,-1,0,0.0,0.0,63.19,23.61,39.58
1543734096.0,-1,-1,0,0.0,0.0,63.69,23.91,39.78
1543734396.0,-1,-1,0,0.0,0.0,63.69,24.49,39.2
1543734696.0,-1,-1,0,0.0,0.0,63.19,25.08,38.11
1543734996.0,-1,-1,0,0.0,0.0,63.93,25.66,38.27
1543735296.0,-1,-1,0,0.0,0.0,63.93,26.25,37.68
1543735595.0,-1,-1,0,0.0,0.0,63.44,26.83,36.61
1543735895.0,-1,-1,0,0.0,0.0,64.67,27.42,37.25
1543736195.0,-1,-1,0,0.0,0.0,63.19,28.0,35.19
1543736495.0,-1,-1,0,0.0,0.0,62.43,28.59,33.84
1543736795.0,-1,-1,0,0.0,0.0,61.93,29.17,32.76
1543737095.0,-1,-1,0,0.0,0.0,63.93,29.76,34.17
1543737395.0,-1,-1,0,0.0,0.0,62.69,30.34,32.35
1543737696.0,-1,-1,0,0.0,0.0,63.93,30.71,33.22
1543737996.0,-1,-1,0,0.0,0.0,62.43,30.62,31.81
1543738296.0,-1,-1,0,0.0,0.0,62.43,30.53,31.9
1543738596.0,-1,-1,0,0.0,0.0,63.69,30.44,33.25
1543738896.0,-1,-1,0,0.0,0.0,63.19,30.35,32.84
1543739195.0,-1,-1,0,0.0,0.0,64.18,30.26,33.92
1543739495.0,-1,-1,0,0.0,0.0,62.43,30.17,32.26
1543739795.0,-1,-1,0,0.0,0.0,62.18,30.08,32.1
1543740095.0,-1,-1,0,0.0,0.0,61.93,29.99,31.94
1543740395.0,-1,-1,0,0.0,0.0,65.16,29.9,35.26
1543740695.0,-1,-1,0,0.0,0.0,66.37,29.81,36.56
1543740994.0,-1,-1,0,0.0,0.0,67.8,29.72,38.08
1543741294.0,-1,-1,0,0.0,0.0,66.61,29.63,36.98
1543741594.0,-1,-1,0,0.0,0.0,68.75,29.52,39.23
1543741893.0,-1,-1,0,0.0,0.0,69.91,29.42,40.49
1543742193.0,-1,-1,0,0.0,0.0,70.37,29.31,41.06
1543742493.0,-1,-1,0,0.0,0.0,69.91,29.21,40.7
1543742793.0,-1,-1,0,0.0,0.0,69.68,29.1,40.58
1543743093.0,-1,-1,0,0.0,0.0,70.37,29.0,41.37
1543743392.0,-1,-1,0,0.0,0.0,71.29,28.89,42.4
1543743692.0,-1,-1,0,0.0,0.0,70.83,28.79,42.04
1543743991.0,-1,-1,0,0.0,0.0,70.83,28.68,42.15
1543744291.0,-1,-1,0,0.0,0.0,71.97,28.58,43.39
1543744591.0,-1,-1,0,0.0,0.0,72.65,28.47,44.18
1543744890.0,-1,-1,0,0.0,0.0,72.87,28.31,44.56
1543745190.0,-1,-1,0,0.0,0.0,73.54,27.99,45.55
1543745489.0,-1,-1,0,0.0,0.0,72.65,27.68,44.97
1543745789.0,-1,-1,0,0.0,0.0,70.83,27.36,43.47
1543746088.0,-1,-1,0,0.0,0.0,74.87,27.05,47.82
1543746388.0,-1,-1,0,0.0,0.0,73.54,26.73,46.81
1543746687.0,-1,-1,0,0.0,0.0,74.87,26.42,48.45
1543746987.0,-1,-1,0,0.0,0.0,74.42,26.1,48.32
1543747286.0,-1,-1,0,0.0,0.0,71.74,25.79,45.95
1543747586.0,-1,-1,0,0.0,0.0,71.97,25.47,46.5
1543747885.0,-1,-1,0,0.0,0.0,70.83,25.16,45.67
1543748185.0,-1,-1,0,0.0,0.0,71.29,24.85,46.44
1543748484.0,-1,-1,0,0.0,0.0,70.6,24.54,46.06
1543748784.0,-1,-1,0,0.0,0.0,71.29,24.27,47.02
1543749084.0,-1,-1,0,0.0,0.0,70.37,24.0,46.37
1543749383.0,-1,-1,0,0.0,0.0,69.45,23.74,45.71
1543749684.0,-1,-1,0,0.0,0.0,69.68,23.46,46.22
1543749983.0,-1,-1,0,0.0,0.0,68.51,23.2,45.31
1543750283.0,-1,-1,0,0.0,0.0,68.04,22.93,45.11
1543750583.0,-1,-1,0,0.0,0.0,68.51,22.66,45.85
1543750882.0,-1,-1,0,0.0,0.0,68.51,22.39,46.12
1543751182.0,-1,-1,0,0.0,0.0,68.51,22.12,46.39
1543751482.0,-1,-1,0,0.0,0.0,67.8,21.85,45.95
1543751781.0,-1,-1,0,0.0,0.0,67.8,21.58,46.22
1543752097.0,-1,-1,0,0.0,0.0,68.98,21.27,47.71
1543752396.0,-1,-1,0,0.0,0.0,66.85,20.94,45.91
1543752696.0,-1,-1,0,0.0,0.0,67.33,20.61,46.72
1543752996.0,-1,-1,0,0.0,0.0,67.09,20.28,46.81
1543753295.0,-1,-1,0,0.0,0.0,67.57,19.96,47.61
1543753595.0,-1,-1,0,0.0,0.0,67.33,19.63,47.7
1543753895.0,-1,-1,0,0.0,0.0,66.61,19.3,47.31
1543754194.0,-1,-1,0,0.0,0.0,67.09,18.97,48.12
1543754494.0,-1,-1,0,0.0,0.0,67.33,18.64,48.69
1543754794.0,-1,-1,0,0.0,0.0,66.13,18.31,47.82
1543755094.0,-1,-1,0,0.0,0.0,66.85,17.98,48.87
1543755393.0,-1,-1,0,0.0,0.0,68.04,17.65,50.39
1543755693.0,-1,-1,0,0.0,0.0,67.09,17.43,49.66
1543755993.0,-1,-1,0,0.0,0.0,66.13,17.46,48.67
1543756293.0,-1,-1,0,0.0,0.0,65.89,17.49,48.4
1543756593.0,-1,-1,0,0.0,0.0,67.09,17.52,49.57
1543756893.0,-1,-1,0,0.0,0.0,65.89,17.55,48.34
1543757193.0,-1,-1,0,0.0,0.0,66.13,17.58,48.55
1543757492.0,-1,-1,0,0.0,0.0,64.43,17.61,46.82
1543757792.0,-1,-1,0,0.0,0.0,68.51,17.64,50.87
1543758092.0,-1,-1,0,0.0,0.0,67.09,17.67,49.42
1543758392.0,-1,-1,0,0.0,0.0,65.65,17.7,47.95
1543758692.0,-1,-1,0,0.0,0.0,65.89,17.73,48.16
1543758991.0,-1,-1,0,0.0,0.0,63.93,17.76,46.17
1543759291.0,-1,-1,0,0.0,0.0,64.92,17.76,47.16
1543759591.0,-1,-1,0,0.0,0.0,62.94,17.7,45.24
1543759892.0,-1,-1,0,0.0,0.0,65.16,17.64,47.52
1543760192.0,-1,-1,0,0.0,0.0,63.69,17.58,46.11
1543760492.0,-1,-1,0,0.0,0.0,64.67,17.52,47.15
1543760793.0,-1,-1,0,0.0,0.0,65.4,17.46,47.94
1543761093.0,-1,-1,0,0.0,0.0,64.92,17.4,47.52
1543761393.0,-1,-1,0,0.0,0.0,64.43,17.34,47.09
1543761692.0,-1,-1,0,0.0,0.0,64.18,17.28,46.9
1543761992.0,-1,-1,0,0.0,0.0,63.44,17.22,46.22
1543762292.0,-1,-1,0,0.0,0.0,64.18,17.16,47.02
1543762592.0,-1,-1,0,0.0,0.0,64.43,17.1,47.33
1543762891.0,-1,-1,0,0.0,0.0,63.93,17.05,46.88
1543763191.0,-1,-1,0,0.0,0.0,64.67,17.0,47.67
1543763491.0,-1,-1,0,0.0,0.0,63.69,16.96,46.73
1543763791.0,-1,-1,0,0.0,0.0,64.67,16.91,47.76
1543764091.0,-1,-1,0,0.0,0.0,63.93,16.87,47.06
1543764391.0,-1,-1,0,0.0,0.0,63.44,16.82,46.62
1543764690.0,-1,-1,0,0.0,0.0,64.67,16.78,47.89
1543764990.0,-1,-1,0,0.0,0.0,62.69,16.73,45.96
1543765290.0,-1,-1,0,0.0,0.0,63.93,16.69,47.24
1543765590.0,-1,-1,0,0.0,0.0,63.93,16.64,47.29
1543765889.0,-1,-1,0,0.0,0.0,63.44,16.6,46.84
1543766189.0,-1,-1,0,0.0,0.0,63.69,16.55,47.14
1543766497.0,-1,-1,0,0.0,0.0,63.93,16.47,47.46
1543766798.0,-1,-1,0,0.0,0.0,62.69,16.32,46.37
1543767098.0,-1,-1,0,0.0,0.0,63.44,16.17,47.27
1543767398.0,-1,-1,0,0.0,0.0,64.67,16.02,48.65
1543767698.0,-1,-1,0,0.0,0.0,63.93,15.87,48.06
1543767997.0,-1,-1,0,0.0,0.0,64.18,15.72,48.46
1543768297.0,-1,-1,0,0.0,0.0,63.19,15.57,47.62
1543768597.0,-1,-1,0,0.0,0.0,64.18,15.42,48.76
1543768897.0,-1,-1,0,0.0,0.0,63.19,15.27,47.92
1543769197.0,-1,-1,0,0.0,0.0,65.16,15.12,50.04
1543769497.0,-1,-1,0,0.0,0.0,62.69,14.97,47.72
1543769797.0,-1,-1,0,0.0,0.0,64.67,14.82,49.85
1543770096.0,-1,-1,0,0.0,0.0,64.18,14.75,49.43
1543770397.0,-1,-1,0,0.0,0.0,65.4,14.86,50.54
1543770697.0,-1,-1,0,0.0,0.0,64.67,14.96,49.71
1543770997.0,-1,-1,0,0.0,0.0,63.69,15.07,48.62
1543771296.0,-1,-1,0,0.0,0.0,65.16,15.17,49.99
1543771596.0,-1,-1,0,0.0,0.0,67.33,15.28,52.05
1543771896.0,-1,-1,0,0.0,0.0,67.33,15.38,51.95
1543772196.0,-1,-1,0,0.0,0.0,67.33,15.49,51.84
1543772496.0,-1,-1,0,0.0,0.0,68.51,15.59,52.92
1543772796.0,-1,-1,0,0.0,0.0,68.04,15.7,52.34
1543773096.0,-1,-1,0,0.0,0.0,68.51,15.8,52.71
1543773396.0,-1,-1,0,0.0,0.0,67.8,15.91,51.89
1543773695.0,-1,-1,0,0.0,0.0,68.04,16.0,52.04
1543773995.0,-1,-1,0,0.0,0.0,68.98,16.08,52.9
1543774295.0,-1,-1,0,0.0,0.0,68.51,16.15,52.36
1543774595.0,-1,-1,0,0.0,0.0,68.04,16.23,51.81
1543774895.0,-1,-1,0,0.0,0.0,66.37,16.3,50.07
1543775194.0,-1,-1,0,0.0,0.0,68.51,16.38,52.13
1543775494.0,-1,-1,0,0.0,0.0,67.57,16.45,51.12
1543775794.0,-1,-1,0,0.0,0.0,68.04,16.53,51.51
1543776094.0,-1,-1,0,0.0,0.0,68.51,16.6,51.91
1543776394.0,-1,-1,0,0.0,0.0,66.13,16.68,49.45
1543776694.0,-1,-1,0,0.0,0.0,67.57,16.75,50.82
1543776993.0,-1,-1,0,0.0,0.0,67.8,16.83,50.97
1543777293.0,-1,-1,0,0.0,0.0,67.33,16.91,50.42
1543777593.0,-1,-1,0,0.0,0.0,67.57,17.02,50.55
1543777893.0,-1,-1,0,0.0,0.0,67.8,17.12,50.68
1543778193.0,-1,-1,0,0.0,0.0,66.37,17.23,49.14
1543778493.0,-1,-1,0,0.0,0.0,66.61,17.33,49.28
1543778793.0,-1,-1,0,0.0,0.0,67.33,17.44,49.89
1543779093.0,-1,-1,0,0.0,0.0,66.61,17.54,49.07
1543779393.0,-1,-1,0,0.0,0.0,65.4,17.65,47.75
1543779692.0,-1,-1,0,0.0,0.0,66.13,17.75,48.38
1543779992.0,-1,-1,0,0.0,0.0,67.09,17.86,49.23
1543780292.0,-1,-1,0,0.0,0.0,67.09,17.96,49.13
1543780592.0,-1,-1,0,0.0,0.0,67.09,18.07,49.02
1543780897.0,-1,-1,0,0.0,0.0,66.85,18.13,48.72
1543781197.0,-1,-1,0,0.0,0.0,68.98,18.08,50.9
1543781497.0,-1,-1,0,0.0,0.0,70.14,18.04,52.1
1543781797.0,-1,-1,0,0.0,0.0,68.75,17.99,50.76
1543782097.0,-1,-1,0,0.0,0.0,69.91,17.95,51.96
1543782397.0,-1,-1,0,0.0,0.0,70.6,17.9,52.7
1543782697.0,-1,-1,0,0.0,0.0,70.14,17.86,52.28
1543782996.0,-1,-1,0,0.0,0.0,71.74,17.81,53.93
1543783296.0,-1,-1,0,0.0,0.0,73.32,17.77,55.55
1543783596.0,-1,-1,0,0.0,0.0,72.19,17.72,54.47
1543783896.0,-1,-1,0,0.0,0.0,71.97,17.68,54.29
1543784196.0,-1,-1,0,0.0,0.0,71.97,17.63,54.34
1543784495.0,-1,-1,0,0.0,0.0,73.32,17.6,55.72
1543784795.0,-1,-1,0,0.0,0.0,73.98,17.6,56.38
1543785095.0,-1,-1,0,0.0,0.0,73.98,17.6,56.38
1543785394.0,-1,-1,0,0.0,0.0,74.87,17.6,57.27
1543785694.0,-1,-1,0,0.0,0.0,74.65,17.6,57.05
1543785993.0,-1,-1,0,0.0,0.0,72.42,17.6,54.82
1543786293.0,-1,-1,0,0.0,0.0,71.29,17.6,53.69
1543786592.0,-1,-1,0,0.0,0.0,71.97,17.6,54.37
1543786892.0,-1,-1,0,0.0,0.0,69.91,17.6,52.31
1543787191.0,-1,-1,0,0.0,0.0,70.83,17.6,53.23
1543787492.0,-1,-1,0,0.0,0.0,71.06,17.6,53.46
1543787791.0,-1,-1,0,0.0,0.0,69.91,17.6,52.31
1543788091.0,-1,-1,0,0.0,0.0,69.91,17.58,52.33
1543788391.0,-1,-1,0,0.0,0.0,69.21,17.52,51.69
1543788690.0,-1,-1,0,0.0,0.0,69.68,17.46,52.22
1543788990.0,-1,-1,0,0.0,0.0,70.6,17.4,53.2
1543789290.0,-1,-1,0,0.0,0.0,69.68,17.34,52.34
1543789589.0,-1,-1,0,0.0,0.0,68.51,17.28,51.23
1543789889.0,-1,-1,0,0.0,0.0,68.98,17.22,51.76
1543790189.0,-1,-1,0,0.0,0.0,68.98,17.16,51.82
1543790489.0,-1,-1,0,0.0,0.0,69.21,17.1,52.11
1543790789.0,-1,-1,0,0.0,0.0,68.98,17.04,51.94
1543791089.0,-1,-1,0,0.0,0.0,68.04,16.98,51.06
1543791388.0,-1,-1,0,0.0,0.0,68.51,16.92,51.59
1543791689.0,-1,-1,0,0.0,0.0,69.21,16.87,52.34
